client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,avg_score,score_trend,academic_risk,attendance_rate,avg_lesson_attendance,attendance_trend,days_since_last_attendance,lifetime_days,age_group,has_parent,subscribed,has_vk,communication_count,avg_duration_lesson,score_volatility
91,Ученик_91,10,11.09.2015,79058201193,student91@example.com,Юлиана,Друг,2024-06-19,8,7,2024-02-07,2024-04-08,33,46,Клиент,Основной,Елена,Нет,,0,5.0,-9.085815197657395e-18,0,0.875,0.875,0.0,541,652,10-12,True,0,False,1,1.5,0.0
92,Ученик_92,11,22.05.2014,79996081045,student92@example.com,Дмитрий,Соцсети,2025-01-23,3,3,2025-02-02,2025-10-04,67,77,Клиент,Северный,Елена,Да,,0,3.8,0.005382157778323907,0,1.0,1.0,0.0,121,434,10-12,True,1,False,1,1.6666666666666667,0.4
93,Ученик_93,15,14.04.2010,79591458887,student93@example.com,Юлиана,Соцсети,2024-10-05,11,6,,,66,74,Бывший клиент,Основной,,Да,vk.com/id123,1,2.6,-0.029158316633266623,1,0.5454545454545454,0.5454545454545454,0.0,506,544,13-15,False,1,True,1,1.5454545454545454,0.4582575694955839
94,Ученик_94,14,18.02.2012,79769446962,student94@example.com,Юлиана,Реклама,2025-04-19,3,3,2025-03-05,,48,62,Клиент,Северный,Елена,Да,vk.com/id123,1,3.9,-0.0017097464510996742,0,1.0,1.0,0.0,209,348,13-15,True,1,True,1,1.8333333333333333,0.5744562646538027
95,Ученик_95,13,17.11.2012,79411872350,student95@example.com,Дмитрий,Соцсети,2024-12-27,9,6,2025-09-01,,65,78,Бывший клиент,Основной,Елена,Да,,0,1.85,-0.001683129793028996,1,0.6666666666666666,0.6666666666666666,0.0,181,461,13-15,True,1,False,1,1.6111111111111112,0.7148426400264607
96,Ученик_96,15,20.07.2010,79845805127,student96@example.com,Юлиана,Реклама,2025-11-06,5,4,,,62,75,Клиент,Южный,,Нет,,0,3.82,-0.004890219560878229,0,0.8,0.8,0.0,294,147,13-15,False,0,False,1,1.5,0.719027120489902
97,Ученик_97,17,05.04.2009,79479476614,student97@example.com,Ольга,Сайт,2024-10-15,11,9,,,39,43,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,1.0,-1.2266347333466992e-18,1,0.8181818181818182,0.8181818181818182,0.0,476,534,16-18,True,0,True,1,1.4090909090909092,0.0
98,Ученик_98,12,17.10.2013,79748933239,student98@example.com,Дмитрий,Друг,2026-01-14,3,1,,,39,44,Клиент,Основной,Елена,Нет,vk.com/id123,0,4.08,-0.0026284914086746073,0,0.3333333333333333,0.3333333333333333,0.0,-91,78,10-12,True,0,True,1,1.6666666666666667,0.45497252664309323
99,Ученик_99,12,07.12.2013,79414548900,student99@example.com,Юлиана,Соцсети,2024-07-16,8,8,,,54,62,Клиент,Южный,Елена,Нет,,0,4.35,0.006214299609174672,0,1.0,1.0,0.0,480,625,10-12,True,0,False,1,1.5,1.0503967504392488
100,Ученик_100,12,07.05.2013,79938654765,student100@example.com,Дмитрий,Реклама,2025-01-28,5,4,2025-03-02,2025-04-04,60,66,Клиент,Северный,Елена,Да,,0,4.82,0.0030137599284036313,0,0.8,0.8,0.0,242,429,10-12,True,1,False,1,1.4,0.27141603981096385
101,Ученик_101,13,15.08.2012,79839156387,student101@example.com,Анна,Давно знаю,2024-10-01,8,8,2024-07-10,,44,50,Клиент,Северный,Елена,Да,vk.com/id123,1,3.84,0.0010773240660295412,0,1.0,1.0,0.0,631,548,13-15,True,1,True,1,1.5625,0.5366563145999496
102,Ученик_102,11,16.04.2014,79673020489,student102@example.com,Юлиана,Соцсети,2025-04-25,7,6,,,87,92,Клиент,Южный,Елена,Нет,,0,3.03,-0.0007751571583873108,0,0.8571428571428571,0.8571428571428571,0.0,118,342,10-12,True,0,False,1,1.5714285714285714,0.15275252316519475
103,Ученик_103,11,30.07.2014,79801834280,student103@example.com,Юлиана,Друг,2025-04-11,4,3,,2025-10-07,84,90,Клиент,Основной,Елена,Да,,0,3.61,0.002481585408628543,0,0.75,0.75,0.0,271,356,10-12,True,1,False,1,1.625,0.7603257447273755
104,Ученик_104,13,14.02.2013,79049382425,student104@example.com,Дмитрий,Давно знаю,2025-09-08,6,5,2025-09-09,2025-11-11,63,64,Клиент,Северный,,Нет,vk.com/id123,0,3.71,-0.006866266937848343,0,0.8333333333333334,0.8333333333333334,0.0,114,206,13-15,False,0,True,1,1.4166666666666667,1.241542819007291
105,Ученик_105,17,07.11.2008,79182518553,student105@example.com,Ольга,Сайт,2024-12-24,7,3,2025-06-01,,68,81,Бывший клиент,Основной,Елена,Да,,0,3.56,0.0038407522745313445,0,0.42857142857142855,0.42857142857142855,0.0,151,464,16-18,True,1,False,1,1.2857142857142858,0.9939818911831341
106,Ученик_106,11,22.09.2014,79684944881,student106@example.com,Анна,Друг,2024-09-18,3,2,,,33,43,Клиент,Северный,Елена,Да,vk.com/id123,1,2.4,-0.08275862068965517,1,0.6666666666666666,0.6666666666666666,0.0,722,561,10-12,True,1,True,1,1.5,1.697056274847714
107,Ученик_107,10,29.04.2015,79371048258,student107@example.com,Дмитрий,Давно знаю,2026-01-05,3,2,,,55,67,Клиент,Южный,Елена,Да,vk.com/id123,1,2.72,-0.034855736359907,1,0.6666666666666666,0.6666666666666666,0.0,-1,87,10-12,True,1,True,1,1.6666666666666667,1.251266025538401
108,Ученик_108,10,31.08.2015,79114518079,student108@example.com,Дмитрий,Сайт,2024-04-24,4,1,,,52,56,Бывший клиент,Основной,Елена,Да,,1,1.0,7.39200227339565e-18,1,0.25,0.25,0.0,605,708,10-12,True,1,False,1,1.5,0.0
109,Ученик_109,17,05.10.2008,79891246046,student109@example.com,Ольга,Друг,2024-08-14,3,3,,2024-07-11,76,85,Клиент,Южный,Елена,Нет,vk.com/id123,0,2.85,0.014583333333333323,0,1.0,1.0,0.0,662,596,16-18,True,0,True,1,1.5,0.4949747468305834
110,Ученик_110,10,31.03.2016,79832945529,student110@example.com,Юлиана,Друг,2025-05-25,9,7,,2025-07-08,72,74,Клиент,Основной,Елена,Нет,,0,4.13,0.0035762483130904214,0,0.7777777777777778,0.7777777777777778,0.0,269,312,10-12,True,0,False,1,1.3888888888888888,0.7571877794400362
111,Ученик_111,10,07.10.2015,79331714152,student111@example.com,Анна,Реклама,2025-03-03,5,2,2025-09-03,,48,54,Клиент,Северный,Елена,Да,vk.com/id123,0,3.3,0.005683269476372914,0,0.4,0.4,0.0,181,395,10-12,True,1,True,1,1.7,0.668331255192114
112,Ученик_112,10,01.10.2015,79188592093,student112@example.com,Юлиана,Реклама,2025-11-22,9,9,2025-02-12,,60,70,Клиент,Основной,Елена,Нет,,0,1.94,-0.016888370817334086,1,1.0,1.0,0.0,-213,131,10-12,True,0,False,1,1.5555555555555556,1.2915107432770352
113,Ученик_113,11,03.07.2014,79865960427,student113@example.com,Ольга,Сайт,2024-05-28,7,2,,,57,60,Бывший клиент,Северный,Елена,Нет,,0,2.37,0.006094932861800298,1,0.2857142857142857,0.2857142857142857,0.0,512,674,10-12,True,0,False,1,1.3571428571428572,0.7571877794400365
114,Ученик_114,12,14.10.2013,79908111216,student114@example.com,Дмитрий,Давно знаю,2025-03-05,3,3,,,38,50,Бывший клиент,Южный,Елена,Да,vk.com/id123,1,3.43,0.0037343047399071147,0,1.0,1.0,0.0,-1,393,10-12,True,1,True,1,1.6666666666666667,0.8577378887016043
115,Ученик_115,10,15.09.2015,79722443971,student115@example.com,Ольга,Давно знаю,2025-07-29,10,9,2025-12-08,,62,76,Клиент,Южный,Елена,Нет,,0,3.8,0.011212182467488722,0,0.9,0.9,0.0,174,247,10-12,True,0,False,1,1.75,0.875595035770913
116,Ученик_116,16,11.06.2009,79665233376,student116@example.com,Ольга,Соцсети,2025-09-09,3,3,,,46,52,Бывший клиент,Южный,,Да,,0,2.3,-0.007714697916930319,1,1.0,1.0,0.0,-1,205,16-18,False,1,False,1,1.6666666666666667,0.7563068160475614
117,Ученик_117,11,28.05.2014,79697115550,student117@example.com,Юлиана,Реклама,2025-12-28,3,3,,2026-10-03,69,72,Бывший клиент,Северный,Елена,Нет,,0,4.05,0.00256410256410256,0,1.0,1.0,0.0,-60,95,10-12,True,0,False,1,1.1666666666666667,0.21213203435596428
118,Ученик_118,16,14.03.2010,79952687430,student118@example.com,Ольга,Давно знаю,2024-11-29,10,7,,2025-06-02,68,69,Клиент,Южный,Елена,Да,vk.com/id123,0,1.98,-0.012753747756402152,1,0.7,0.7,0.0,275,489,16-18,True,1,True,1,1.5,0.801040989379861
119,Ученик_119,10,16.08.2015,79895171130,student119@example.com,Дмитрий,Сайт,2025-10-13,8,6,,2026-07-01,82,86,Бывший клиент,Северный,Елена,Да,,0,1.42,-0.012685179805960617,1,0.75,0.75,0.0,172,171,10-12,True,1,False,1,1.3125,0.6462713568360172
120,Ученик_120,12,13.11.2013,79918532650,student120@example.com,Ольга,Давно знаю,2025-12-11,3,3,,,80,94,Клиент,Северный,,Нет,vk.com/id123,0,3.75,-0.07083333333333329,0,1.0,1.0,0.0,-90,112,10-12,False,0,True,1,1.8333333333333333,1.2020815280171306
121,Ученик_121,17,20.04.2008,79131167999,student121@example.com,Ольга,Сайт,2024-06-09,8,7,,2024-08-08,48,60,Бывший клиент,Северный,,Нет,vk.com/id123,0,1.5,-0.013636957146214714,1,0.875,0.875,0.0,511,662,16-18,False,0,True,1,1.625,1.0148891565092222
122,Ученик_122,10,18.12.2015,79135209737,student122@example.com,Юлиана,Друг,2025-08-13,4,3,,,64,69,Бывший клиент,Южный,,Нет,vk.com/id123,0,1.6,0.5999999999999999,1,0.75,0.75,0.0,205,232,10-12,False,0,True,1,1.625,0.8485281374238571
123,Ученик_123,10,26.06.2015,79846799779,student123@example.com,Анна,Реклама,2025-06-22,11,9,,,45,52,Клиент,Южный,Елена,Да,,0,1.5,-0.021380345086271572,1,0.8181818181818182,0.8181818181818182,0.0,297,284,10-12,True,1,False,1,1.4545454545454546,0.8660254037844386
124,Ученик_124,13,21.01.2013,79015956152,student124@example.com,Ольга,Реклама,2024-04-19,6,6,,2024-11-07,82,83,Клиент,Северный,Елена,Да,vk.com/id123,0,1.55,-0.030391509044354493,1,1.0,1.0,0.0,727,713,13-15,True,1,True,1,1.4166666666666667,1.347219358530748
125,Ученик_125,11,05.12.2014,79136105947,student125@example.com,Ольга,Друг,2024-08-22,7,7,,,48,57,Клиент,Южный,,Нет,vk.com/id123,0,3.37,-0.0039604467670868,0,1.0,1.0,0.0,570,588,10-12,False,0,True,1,1.3571428571428572,1.1086242010021339
126,Ученик_126,14,07.02.2012,79485337126,student126@example.com,Дмитрий,Давно знаю,2025-10-23,4,4,,2025-05-12,36,43,Клиент,Южный,Елена,Нет,vk.com/id123,0,2.9,-0.005213358939528779,0,1.0,1.0,0.0,112,161,13-15,True,0,True,1,1.75,0.721110255092798
127,Ученик_127,10,26.05.2015,79909779886,student127@example.com,Ольга,Давно знаю,2025-03-08,10,6,2025-09-03,,37,38,Бывший клиент,Северный,Елена,Да,vk.com/id123,1,1.49,-0.010153439748201437,1,0.6,0.6,0.0,241,390,10-12,True,1,True,1,1.35,0.7104659772022196
128,Ученик_128,12,09.02.2014,79070525764,student128@example.com,Дмитрий,Соцсети,2024-05-25,5,2,,,89,92,Бывший клиент,Основной,,Да,,0,2.92,-0.01854460093896716,1,0.4,0.4,0.0,604,677,10-12,False,1,False,1,1.6,0.5761944116355172
129,Ученик_129,10,16.05.2015,79542831335,student129@example.com,Ольга,Друг,2024-04-14,3,2,,2024-03-07,67,80,Клиент,Южный,Елена,Нет,,0,2.22,-0.02664974619289343,1,0.6666666666666666,0.6666666666666666,0.0,697,718,10-12,True,0,False,1,1.8333333333333333,1.1146748404803977
130,Ученик_130,11,11.04.2014,79888434627,student130@example.com,Анна,Давно знаю,2025-07-14,11,8,,,53,62,Клиент,Северный,Елена,Да,,1,3.98,0.003192614247252125,0,0.7272727272727273,0.7272727272727273,0.0,144,262,10-12,True,1,False,1,1.5454545454545454,0.3250640962435973
131,Ученик_131,13,16.02.2013,79163894795,student131@example.com,Дмитрий,Сайт,2025-01-31,8,6,2025-11-02,,75,86,Клиент,Южный,Елена,Нет,,0,4.2,-0.005114988104678814,0,0.75,0.75,0.0,181,426,13-15,True,0,False,1,1.375,0.7
132,Ученик_132,10,01.03.2016,79597398528,student132@example.com,Юлиана,Давно знаю,2025-05-07,4,3,,,68,78,Клиент,Основной,,Да,,0,2.12,-0.004041749944481452,1,0.75,0.75,0.0,331,330,10-12,False,1,False,1,1.375,0.21679483388678797
133,Ученик_133,15,23.06.2010,79938028775,student133@example.com,Ольга,Друг,2024-04-30,7,6,2024-04-05,,47,51,Клиент,Южный,Елена,Нет,,0,4.06,0.003833374353925667,0,0.8571428571428571,0.8571428571428571,0.0,513,702,13-15,True,0,False,1,1.5714285714285714,0.5458937625582471
134,Ученик_134,10,01.09.2015,79620535283,student134@example.com,Ольга,Давно знаю,2026-01-22,10,7,,2026-01-03,31,38,Клиент,Южный,Елена,Нет,vk.com/id123,0,4.37,-0.001967187002230006,0,0.7,0.7,0.0,-184,70,10-12,True,0,True,1,1.4,0.568624070307733
135,Ученик_135,14,05.05.2011,79123357166,student135@example.com,Анна,Соцсети,2025-12-10,10,5,,2026-10-02,56,62,Бывший клиент,Северный,Елена,Нет,,0,1.35,-0.00660377358490566,1,0.5,0.5,0.0,-244,113,13-15,True,0,False,1,1.5,0.49497474683058335
136,Ученик_136,12,29.08.2013,79193720285,student136@example.com,Юлиана,Друг,2025-03-12,11,10,,2025-03-06,78,83,Клиент,Северный,Елена,Нет,vk.com/id123,0,4.35,0.03666666666666666,0,0.9090909090909091,0.9090909090909091,0.0,119,386,10-12,True,0,True,1,1.4545454545454546,0.777817459305203
137,Ученик_137,12,29.10.2013,79152336745,student137@example.com,Ольга,Сайт,2025-01-08,9,8,2025-11-01,,74,77,Клиент,Южный,,Да,,0,3.85,0.013043478260869535,0,0.8888888888888888,0.8888888888888888,0.0,212,449,10-12,False,1,False,1,1.6666666666666667,0.21213203435596414
138,Ученик_138,10,20.03.2016,79169016920,student138@example.com,Анна,Давно знаю,2024-08-21,3,3,,,88,98,Клиент,Северный,Елена,Нет,,0,3.24,-0.00409465673061678,0,1.0,1.0,0.0,632,589,10-12,True,0,False,1,1.5,0.6268971207462992
139,Ученик_139,10,21.10.2015,79723668399,student139@example.com,Юлиана,Друг,2025-08-20,3,2,,,85,90,Клиент,Основной,Елена,Да,vk.com/id123,0,4.04,-0.002288541827740849,0,0.6666666666666666,0.6666666666666666,0.0,297,225,10-12,True,1,True,1,1.3333333333333333,0.5855400437691198
140,Ученик_140,11,02.05.2014,79231465414,student140@example.com,Дмитрий,Соцсети,2024-08-05,4,1,2024-10-08,,37,42,Бывший клиент,Южный,Елена,Нет,,0,1.49,-0.014524630199236428,1,0.25,0.25,0.0,541,605,10-12,True,0,False,1,1.75,0.8783100656536799
141,Ученик_141,14,29.08.2011,79048766522,student141@example.com,Ольга,Давно знаю,2025-02-21,4,2,2025-01-03,,88,96,Бывший клиент,Основной,Елена,Нет,,0,1.87,-0.01735049324025298,1,0.5,0.5,0.0,242,405,13-15,True,0,False,1,1.5,1.2297889869326981
142,Ученик_142,12,03.06.2013,79310791488,student142@example.com,Юлиана,Давно знаю,2024-11-04,3,2,,,66,76,Клиент,Северный,,Да,vk.com/id123,1,4.53,-0.00815498154981552,0,0.6666666666666666,0.6666666666666666,0.0,780,514,10-12,False,1,True,1,1.5,0.5686240703077328
143,Ученик_143,10,25.07.2015,79426351920,student143@example.com,Анна,Соцсети,2025-12-26,6,5,,2026-07-03,66,71,Бывший клиент,Южный,,Да,,0,1.45,-0.011346014391699662,1,0.8333333333333334,0.8333333333333334,0.0,-243,97,10-12,False,1,False,1,1.5,0.697853852894716
144,Ученик_144,10,26.03.2016,79761818706,student144@example.com,Юлиана,Соцсети,2025-03-28,3,3,2025-11-04,,73,87,Клиент,Южный,Елена,Нет,,0,1.4,-0.00888888888888889,1,1.0,1.0,0.0,-1,370,10-12,True,0,False,1,1.3333333333333333,0.5656854249492381
145,Ученик_145,12,06.02.2014,79094628740,student145@example.com,Юлиана,Соцсети,2024-12-24,4,3,2025-06-01,,46,59,Клиент,Северный,Елена,Да,,1,3.82,-0.010347979148331207,0,0.75,0.75,0.0,336,464,10-12,True,1,False,1,1.875,0.9604686356149275
146,Ученик_146,12,02.12.2013,79800801837,student146@example.com,Дмитрий,Соцсети,2024-09-30,5,5,2024-12-10,,34,46,Клиент,Северный,Елена,Нет,,0,4.77,-0.028947368421052732,0,1.0,1.0,0.0,599,549,10-12,True,0,False,1,1.3,0.4041451884327381
147,Ученик_147,12,09.01.2014,79781017363,student147@example.com,Юлиана,Давно знаю,2025-09-01,6,6,2025-05-09,,70,74,Клиент,Южный,Елена,Да,,1,2.0,-0.010883941509682514,1,1.0,1.0,0.0,114,213,10-12,True,1,False,1,1.5833333333333333,0.9633275663033837
148,Ученик_148,15,07.12.2010,79190209201,student148@example.com,Анна,Давно знаю,2025-07-19,9,7,,2025-03-09,40,46,Клиент,Южный,,Да,vk.com/id123,0,3.55,0.005886371131106607,0,0.7777777777777778,0.7777777777777778,0.0,114,257,13-15,False,1,True,1,1.5555555555555556,0.836062198643139
149,Ученик_149,12,21.06.2013,79162089272,student149@example.com,Дмитрий,Друг,2024-04-12,7,7,,,43,48,Клиент,Северный,Елена,Нет,,0,4.13,-0.0022845575477154502,0,1.0,1.0,0.0,483,720,10-12,True,0,False,1,1.2857142857142858,0.15275252316519458
150,Ученик_150,10,22.08.2015,79333297890,student150@example.com,Ольга,Сайт,2025-10-08,9,8,,,32,38,Клиент,Северный,Елена,Нет,vk.com/id123,0,1.62,-0.01514010014258713,1,0.8888888888888888,0.8888888888888888,0.0,264,176,10-12,True,0,True,1,1.8333333333333333,1.510518674716293
151,Ученик_151,12,07.03.2014,79623123952,student151@example.com,Ольга,Сайт,2025-03-20,6,4,,2025-06-06,72,78,Бывший клиент,Южный,,Да,,1,1.88,-0.01305038644871139,1,0.6666666666666666,0.6666666666666666,0.0,180,378,10-12,False,1,False,1,1.6666666666666667,0.9628083921528728
152,Ученик_152,15,16.03.2011,79066436383,student152@example.com,Анна,Соцсети,2024-09-03,8,6,2024-11-09,2024-09-11,59,67,Клиент,Северный,Елена,Нет,vk.com/id123,0,2.96,0.003766489844349831,0,0.75,0.75,0.0,479,576,13-15,True,0,True,1,1.5625,0.5255382728122436
153,Ученик_153,14,13.10.2011,79562714327,student153@example.com,Анна,Давно знаю,2024-05-25,5,5,,,89,94,Клиент,Южный,,Нет,,0,2.83,-0.02470245409542534,1,1.0,1.0,0.0,482,677,13-15,False,0,False,1,1.6,1.5474710551951099
